"",".id","X..i..","date","probe.name","probe.type","probe.value","probe.name.1","probe.type.1","probe.value.1","probe.name.2","probe.type.2","probe.value.2","probe.name.3","probe.type.3","probe.value.3","probe.name.4","probe.type.4","probe.value.4","probe.name.5","probe.type.5","probe.value.5","probe.name.6","probe.type.6","probe.value.6","probe.name.7","probe.type.7","probe.value.7","probe.name.8","probe.type.8","probe.value.8","probe.name.9","probe.type.9","probe.value.9","probe.name.10","probe.type.10","probe.value.10","probe.name.11","probe.type.11","probe.value.11","probe.name.12","probe.type.12","probe.value.12","probe.name.13","probe.type.13","probe.value.13","probe.name.14","probe.type.14","probe.value.14","probe.name.15","probe.type.15","probe.value.15","probe.name.16","probe.type.16","probe.value.16","probe.name.17","probe.type.17","probe.value.17","probe.name.18","probe.type.18","probe.value.18","probe.name.19","probe.type.19","probe.value.19","probe.name.20","probe.type.20","probe.value.20","probe.name.21","probe.type.21","probe.value.21","probe.name.22","probe.type.22","probe.value.22"
"1208","record",NA,"02/09/2024 08:40:00","Tmp","Temp","11.1","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","record",NA,"02/09/2024 08:50:00","Tmp","Temp","11.1","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","record",NA,"02/09/2024 09:00:00","Tmp","Temp","11.1","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","record",NA,"02/09/2024 09:10:00","Tmp","Temp","11.1","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","record",NA,"02/09/2024 09:20:00","Tmp","Temp","11.1","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","record",NA,"02/09/2024 09:30:00","Tmp","Temp","11.1","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","record",NA,"02/09/2024 09:40:00","Tmp","Temp","11.2","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","record",NA,"02/09/2024 09:50:00","Tmp","Temp","11.2","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","record",NA,"02/09/2024 10:00:00","Tmp","Temp","11.2","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","record",NA,"02/09/2024 10:10:00","Tmp","Temp","11.2","pH","pH","8.24","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","record",NA,"02/09/2024 10:20:00","Tmp","Temp","11.2","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","record",NA,"02/09/2024 10:30:00","Tmp","Temp","11.2","pH","pH","8.24","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","3","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","record",NA,"02/09/2024 10:40:00","Tmp","Temp","11.3","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","record",NA,"02/09/2024 10:50:00","Tmp","Temp","11.3","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","record",NA,"02/09/2024 11:00:00","Tmp","Temp","11.3","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","record",NA,"02/09/2024 11:10:00","Tmp","Temp","11.3","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","3","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","record",NA,"02/09/2024 11:20:00","Tmp","Temp","11.3","pH","pH","8.24","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","record",NA,"02/09/2024 11:30:00","Tmp","Temp","11.3","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","3","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","record",NA,"02/09/2024 11:40:00","Tmp","Temp","11.3","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","record",NA,"02/09/2024 11:50:00","Tmp","Temp","11.3","pH","pH","8.24","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","record",NA,"02/09/2024 12:00:00","Tmp","Temp","11.3","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","1","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","record",NA,"02/09/2024 12:10:00","Tmp","Temp","11.3","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","record",NA,"02/09/2024 12:20:00","Tmp","Temp","11.3","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","record",NA,"02/09/2024 12:30:00","Tmp","Temp","11.3","pH","pH","8.24","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","record",NA,"02/09/2024 12:40:00","Tmp","Temp","11.3","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","record",NA,"02/09/2024 12:50:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","record",NA,"02/09/2024 13:00:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","record",NA,"02/09/2024 13:10:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","record",NA,"02/09/2024 13:20:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","record",NA,"02/09/2024 13:30:00","Tmp","Temp","11.5","pH","pH","8.24","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","record",NA,"02/09/2024 13:40:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","record",NA,"02/09/2024 13:50:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","record",NA,"02/09/2024 14:00:00","Tmp","Temp","11.5","pH","pH","8.24","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","record",NA,"02/09/2024 14:10:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","record",NA,"02/09/2024 14:20:00","Tmp","Temp","11.5","pH","pH","8.25","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","record",NA,"02/09/2024 14:30:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","record",NA,"02/09/2024 14:40:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","record",NA,"02/09/2024 14:50:00","Tmp","Temp","11.5","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","record",NA,"02/09/2024 15:00:00","Tmp","Temp","11.5","pH","pH","8.24","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
